Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1745451920.24,37.87547091294218,-122.2570421393333,39.0,3.0,6.0,6.0,19.06876953125,48.893007031988574,1001.410057872824,99.04526103883667,140936.5
1745451922.27,37.87548000077262,-122.25701393989215,39.0,3.5,5.5,5.5,18.95529296875,49.09060550317204,1001.3836767328469,99.2670050678688,143046.0
1745451924.23,37.875480002703334,-122.2570139336918,41.0,3.5,5.5,5.5,18.82443359375,49.23796695681544,1001.3581679234028,99.48142056759701,143277.0
1745451926.27,37.875481154208096,-122.25700994182617,41.0,4.0,5.0,5.0,18.6903515625,49.36992621070537,1001.3480465794628,99.56649743148805,144863.0
1745451928.25,37.87548230077768,-122.25700623005397,34.0,4.0,5.0,5.0,18.56984375,49.49754078965743,1001.3353721976605,99.67303530705524,145220.0
1745451930.23,37.875401290624346,-122.25699270086496,35.0,4.0,6.0,6.0,18.56984375,49.49754078965743,1001.3353721976605,99.67303530705524,145220.0
1745451932.23,37.87539943956404,-122.25699193600359,28.5,4.0,6.0,6.0,18.42755859375,49.646816561022106,1001.304930439617,99.92892636983473,145577.5
1745451934.28,37.87539765752216,-122.25698975327904,32.0,4.0,5.5,5.5,18.301777343749997,49.822408111451054,1001.278741906214,100.14906954099983,146420.0
1745451936.23,37.87539765752216,-122.25698975327904,32.0,4.0,5.5,5.5,18.1989453125,50.00089974928996,1001.2562571941423,100.33808193493378,147274.5
1745451938.27,37.87539765752216,-122.25698975327904,31.0,4.0,5.0,5.0,18.007832031249997,50.18100925670168,1001.2482936566332,100.40502642462394,148635.5
